url,question,reference_answer
https://www.pghcitypaper.com/pittsburgh/open-mic-coffee-house/Event?oid=16104571,What is the name of the coffeehouse event hosted by South Side Presbyterian Church?,Open Mic Coffee House
https://www.pghcitypaper.com/pittsburgh/open-mic-coffee-house/Event?oid=16104571,What is the suggested donation for the Open Mic Coffee House event?,$5
https://www.pghcitypaper.com/pittsburgh/open-mic-coffee-house/Event?oid=16104571,In which neighborhood is the South Side Presbyterian Church located?,South Side
https://www.pghcitypaper.com/pittsburgh/open-mic-coffee-house/Event?oid=16104571,What is the name of the street where the South Side Presbyterian Church is located?,Sarah St.
https://www.pghcitypaper.com/pittsburgh/open-mic-coffee-house/Event?oid=16104571,What is the contact number for the South Side Presbyterian Church?,412-431-0118
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/caballero-william,Who is the current Principal Horn of the Pittsburgh Symphony Orchestra?,William Caballero
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/caballero-william,What is the name of the horn section led by William Caballero in the Pittsburgh Symphony Orchestra?,The horn section — led very much from the front by their excellent principal William Caballero – is one of the best in the business.
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/caballero-william,Where did William Caballero study horn?,New England Conservatory in Boston
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/caballero-william,What is the name of the horn teaching curriculum available via the internet for horn students worldwide?,ArtistWorks.com
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/caballero-william,What is the name of the music festival where William Caballero has taught and performed?,Aspen Music Festival
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=iw,In what year did the City of Pittsburgh establish its first tax forms?,2025
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=iw,What is the name of the city's Department of Finance where one can find tax forms?,City of Pittsburgh Department of Finance
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=iw,What is the address of the City of Pittsburgh Department of Finance?,"414 Grant Street Room 207 Pittsburgh, PA 15219"
https://www.pittsburghpa.gov/city-government/finances-budget/taxes/tax-forms?oc_lang=iw,Who is the contact person for the City of Pittsburgh Department of Finance?,taxcompliance@pittsburghpa.gov
https://www.pghcitypaper.com/pittsburgh/quintessential-chatham-baroque/Event?oid=26093620,"What is the name of the venue where Quintessential Chatham Baroque will be held on Sunday, March 16, 2025?",Levy Hall
https://www.pghcitypaper.com/pittsburgh/quintessential-chatham-baroque/Event?oid=26093620,In what year was Chatham Baroque founded?,not found
https://www.pghcitypaper.com/pittsburgh/quintessential-chatham-baroque/Event?oid=26093620,Which instrument will be played by Patricia Halverson at Quintessential Chatham Baroque?,viola da gamba
https://www.pghcitypaper.com/pittsburgh/quintessential-chatham-baroque/Event?oid=26093620,"What is the name of the Pittsburgh Theological Seminary's chapel where Quintessential Chatham Baroque will be held on Saturday, March 15, 2025?",Hicks Memorial Chapel
https://www.pghcitypaper.com/pittsburgh/quintessential-chatham-baroque/Event?oid=26093620,Who is the former ensemble member of Chatham Baroque who will be joining Andrew Fouts at Quintessential Chatham Baroque?,Julie Andrijeski
https://downtownpittsburgh.com/events?n=2&d=23&y=2025,What is the name of the conference hosted by Carnegie Mellon University's CCO?,Annual Jubilee Conference
https://downtownpittsburgh.com/events?n=2&d=23&y=2025,What type of short films are being showcased in the Oscar Nominated Shorts: Animation event in Pittsburgh?,Animation short films
https://downtownpittsburgh.com/events?n=2&d=23&y=2025,In what year did the play 'Trouble in Mind' premiere on Broadway?,1955
https://downtownpittsburgh.com/events?n=2&d=23&y=2025,What is the name of the musical revue featuring songs for women from immortal musicals?,Jerry's Girls
https://downtownpittsburgh.com/events?n=2&d=23&y=2025,What is the name of the event where people can paint their own canvas during Flamingo Fest?,Brushes & Birds: Flamingo Fest Edition
https://pittsburghrestaurantweek.com/restaurants/winter-2013-restaurants,What is the name of the event that offers a week-long celebration of Pittsburgh's culinary scene?,Pittsburgh Restaurant Week
https://pittsburghrestaurantweek.com/restaurants/winter-2013-restaurants,In which year did Pittsburgh Restaurant Week first take place?,2012
https://pittsburghrestaurantweek.com/restaurants/winter-2013-restaurants,What is the name of the university that has a notable campus in Pittsburgh?,Carnegie Mellon University
https://pittsburghrestaurantweek.com/restaurants/winter-2013-restaurants,Which Pittsburgh restaurant is known for its unique 'Restaurant Roulette' experience?,None of the listed restaurants
https://pittsburghrestaurantweek.com/restaurants/winter-2013-restaurants,What is the name of the popular restaurant in Pittsburgh that serves traditional Ethiopian cuisine?,Abay Ethiopian Cuisine
https://www.pghcitypaper.com/pittsburgh/jgbg-with-rachel-nawrocki-live-from-the-parking-pad/Event?oid=27602783,Who is the founder of the Parking Pad in Pittsburgh?,Amy
https://www.pghcitypaper.com/pittsburgh/jgbg-with-rachel-nawrocki-live-from-the-parking-pad/Event?oid=27602783,What is the name of the music venue where JGBG performs?,The Parking Pad
https://www.pghcitypaper.com/pittsburgh/jgbg-with-rachel-nawrocki-live-from-the-parking-pad/Event?oid=27602783,What is the name of the bluegrass tribute band to Jerry Garcia?,JGBG
https://www.pghcitypaper.com/pittsburgh/jgbg-with-rachel-nawrocki-live-from-the-parking-pad/Event?oid=27602783,What is the name of the dormitory where the Parking Pad is located?,Hillsdale
https://www.pghcitypaper.com/pittsburgh/innovation-summit-2025/Event?oid=27451354,In what year was the Innovation Summit 2025 held?,2025
https://www.pghcitypaper.com/pittsburgh/innovation-summit-2025/Event?oid=27451354,Where is the August Wilson African American Cultural Center located?,"980 Liberty Ave, Pittsburgh Downtown"
https://www.pghcitypaper.com/pittsburgh/innovation-summit-2025/Event?oid=27451354,What is the name of the street where the Innovation Summit 2025 was held?,Liberty Ave
https://www.pghcitypaper.com/pittsburgh/innovation-summit-2025/Event?oid=27451354,What is the name of the cultural center that hosted the Innovation Summit 2025?,August Wilson African American Cultural Center
https://www.pghcitypaper.com/pittsburgh/innovation-summit-2025/Event?oid=27451354,What is the name of the event that was protested against by marchers in March 2025?,Musk and Trump
https://trustarts.org/blog/what-to-do-in-pittsburgh-this-october,In what month does the Pittsburgh Cultural Trust's 2017-2018 programming season kick into gear?,October
https://trustarts.org/blog/what-to-do-in-pittsburgh-this-october,Who is the 10x Grammy Award Winner performing at the August Wilson Center on October 8?,Eddie Palmieri
https://trustarts.org/blog/what-to-do-in-pittsburgh-this-october,What is the name of the musical making its Pittsburgh debut at the Benedum Center from October 17-22?,School of Rock the Musical
https://trustarts.org/blog/what-to-do-in-pittsburgh-this-october,Who is the substitute teacher in the musical School of Rock the Musical?,Dewey Finn
https://trustarts.org/blog/what-to-do-in-pittsburgh-this-october,Who are the classically trained string instrumentalists performing at the Byham Theater on October 13?,Kev Marcus and Wil B
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/statutes-policies,Which of the following Carnegie Mellon University presidents served from 1962 to 1972?,Robert D. Millikan
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/statutes-policies,What is the name of the first bridge in Pittsburgh?,Smithfield Street Bridge
https://www.pittsburghpa.gov/resident-services/ada-disability-rights/statutes-policies,What is the name of the famous 19th-century steel tycoon who founded Carnegie Mellon University?,Andrew Carnegie
https://www.mlb.com/pirates/video/mccutchen-on-cherishing-moments-advice-he-gives?t=spring-training,What is the name of the Pittsburgh Pirates' iconic star player who talks about cherishing moments and advice he gives to his teammates?,Andrew McCutchen
https://www.mlb.com/pirates/video/mccutchen-on-cherishing-moments-advice-he-gives?t=spring-training,What is the name of the famous Pittsburgh Pirates' spring training event where Andrew McCutchen shares his thoughts on cherishing moments and advice he gives to his teammates?,Spring Training
https://www.mlb.com/pirates/video/mccutchen-on-cherishing-moments-advice-he-gives?t=spring-training,What is the name of the baseball team that is affiliated with Carnegie Mellon University?,Pittsburgh Pirates
https://www.pittsburghpa.gov/business-development/public-works/contact-public-works,What is the name of the main public library in Pittsburgh?,The Carnegie Library of Pittsburgh
https://www.pittsburghpa.gov/business-development/public-works/contact-public-works,In which year was the City of Pittsburgh's first comprehensive plan adopted?,2008
https://www.pittsburghpa.gov/business-development/public-works/contact-public-works,What is the name of the Pittsburgh-based public art project?,ARTWorks
https://www.pghcitypaper.com/pittsburgh/ash-wednesday-open-sanctuary-and-service/event?oid=27539393,What is the name of the church that hosts the Ash Wednesday Open Sanctuary and Service?,Community House Presbyterian Church
https://www.pghcitypaper.com/pittsburgh/ash-wednesday-open-sanctuary-and-service/event?oid=27539393,What is the name of the neighborhood where the Community House Presbyterian Church is located?,Pittsburgh North Side
https://www.pghcitypaper.com/pittsburgh/ash-wednesday-open-sanctuary-and-service/event?oid=27539393,What is the name of the event that takes place at the Community House Presbyterian Church on Ash Wednesday?,Ash Wednesday Open Sanctuary and Service
https://www.pghcitypaper.com/pittsburgh/ash-wednesday-open-sanctuary-and-service/event?oid=27539393,What is the address of the Community House Presbyterian Church?,120 Parkhurst St
https://www.pghcitypaper.com/pittsburgh/ash-wednesday-open-sanctuary-and-service/event?oid=27539393,What is the name of the library near the Community House Presbyterian Church?,Carnegie Library of Pittsburgh - Allegheny
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/mahave-claudia,What is the name of the music festival that Claudia Mahave participated in as a child?,Interlochen Center for the Arts
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/mahave-claudia,What is the name of the orchestra that Claudia Mahave served as assistant concertmaster of?,Orquesta de Camara de Chile
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/mahave-claudia,What degree did Claudia Mahave complete at Carnegie Mellon University?,Master's degree
